class,filename,height,width,xmax,xmin,ymax,ymin
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,366.0,327.0,81.0,18.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,632.0,608.0,413.0,389.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,276.0,251.0,694.0,663.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,460.0,418.0,583.0,542.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,512.0,487.0,750.0,713.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,838.0,804.0,735.0,679.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,673.0,622.0,768.0,718.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,592.0,548.0,863.0,829.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,233.0,219.0,890.0,870.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,866.0,813.0,1012.0,956.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,727.0,655.0,851.0,801.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,746.0,680.0,905.0,856.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,298.0,253.0,989.0,928.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,216.0,194.0,894.0,864.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,222.0,203.0,842.0,811.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,1013.0,962.0,1045.0,1008.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,1281.0,1242.0,988.0,949.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,1331.0,1291.0,993.0,942.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,1373.0,1336.0,917.0,884.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,1018.0,977.0,664.0,602.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,1217.0,1181.0,633.0,589.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,1169.0,1112.0,374.0,306.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,927.0,873.0,471.0,383.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,876.0,841.0,535.0,497.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,1060.0,1030.0,65.0,36.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,1146.0,1071.0,295.0,239.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,1411.0,1364.0,295.0,243.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,1479.0,1440.0,349.0,305.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,1350.0,1268.0,52.0,3.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,1420.0,1348.0,157.0,102.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,1634.0,1555.0,957.0,863.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,1641.0,1620.0,864.0,813.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,1696.0,1673.0,971.0,936.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,1693.0,1664.0,286.0,250.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,92.0,63.0,1079.0,1054.0
plastic,Grogol_Location_2_2018-05-11 14-30-00-05_cam2.jpg,1080,1920,338.0,294.0,1079.0,1045.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,517.0,489.0,111.0,82.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,487.0,466.0,406.0,366.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,644.0,589.0,461.0,370.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,770.0,742.0,243.0,213.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,806.0,764.0,237.0,177.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,784.0,753.0,602.0,543.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,853.0,826.0,175.0,139.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,698.0,632.0,546.0,491.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,779.0,726.0,145.0,118.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,592.0,551.0,184.0,155.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,539.0,495.0,389.0,333.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,832.0,812.0,265.0,241.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,685.0,654.0,436.0,396.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,914.0,876.0,715.0,652.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,943.0,914.0,1002.0,954.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,1153.0,1086.0,1021.0,948.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,903.0,834.0,983.0,901.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,950.0,904.0,642.0,580.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,1409.0,1355.0,223.0,173.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,1629.0,1591.0,311.0,258.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,1247.0,1225.0,196.0,155.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,1681.0,1594.0,966.0,894.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,1528.0,1496.0,980.0,952.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,796.0,765.0,736.0,704.0
plastic,Grogol_Location_4_2018-05-08 13-15-00-05_cam4.jpg,1080,1920,831.0,796.0,490.0,463.0
plastic,Grogol_Location_4_2018-05-11 10-30-00-05_cam4.jpg,1080,1920,556.0,531.0,210.0,182.0
plastic,Grogol_Location_4_2018-05-11 10-30-00-05_cam4.jpg,1080,1920,522.0,480.0,265.0,205.0
plastic,Grogol_Location_4_2018-05-11 10-30-00-05_cam4.jpg,1080,1920,401.0,366.0,336.0,288.0
plastic,Grogol_Location_4_2018-05-11 10-30-00-05_cam4.jpg,1080,1920,464.0,438.0,485.0,454.0
plastic,Grogol_Location_4_2018-05-11 10-30-00-05_cam4.jpg,1080,1920,475.0,436.0,531.0,498.0
plastic,Grogol_Location_4_2018-05-11 10-30-00-05_cam4.jpg,1080,1920,301.0,270.0,523.0,477.0
plastic,Grogol_Location_4_2018-05-11 10-30-00-05_cam4.jpg,1080,1920,273.0,258.0,639.0,611.0
plastic,Grogol_Location_4_2018-05-11 10-30-00-05_cam4.jpg,1080,1920,513.0,479.0,589.0,531.0
plastic,Grogol_Location_4_2018-05-11 10-30-00-05_cam4.jpg,1080,1920,606.0,578.0,352.0,317.0
plastic,Grogol_Location_4_2018-05-11 10-30-00-05_cam4.jpg,1080,1920,434.0,397.0,177.0,144.0
plastic,Grogol_Location_4_2018-05-11 10-30-00-05_cam4.jpg,1080,1920,798.0,771.0,615.0,586.0
plastic,Grogol_Location_4_2018-05-11 10-30-00-05_cam4.jpg,1080,1920,824.0,783.0,596.0,567.0
plastic,Grogol_Location_4_2018-05-11 10-30-00-05_cam4.jpg,1080,1920,1752.0,1732.0,649.0,616.0
plastic,Grogol_Location_4_2018-05-11 10-30-00-05_cam4.jpg,1080,1920,340.0,301.0,1017.0,973.0
plastic,Grogol_Location_4_2018-05-11 10-30-00-05_cam4.jpg,1080,1920,140.0,112.0,918.0,892.0
plastic,Grogol_Location_4_2018-05-11 10-30-00-05_cam4.jpg,1080,1920,347.0,292.0,773.0,725.0
plastic,Grogol_Location_4_2018-05-11 10-30-00-05_cam4.jpg,1080,1920,374.0,325.0,732.0,682.0
plastic,Grogol_Location_3_2018-05-08 16-00-00-05_cam3.jpg,1080,1920,1116.0,1062.0,682.0,621.0
plastic,Grogol_Location_3_2018-05-08 16-00-00-05_cam3.jpg,1080,1920,1397.0,1328.0,632.0,561.0
plastic,Grogol_Location_3_2018-05-08 16-00-00-05_cam3.jpg,1080,1920,931.0,859.0,880.0,796.0
plastic,Grogol_Location_3_2018-05-08 16-00-00-05_cam3.jpg,1080,1920,1004.0,940.0,1051.0,1000.0
plastic,Grogol_Location_3_2018-05-08 16-00-00-05_cam3.jpg,1080,1920,947.0,895.0,1047.0,996.0
plastic,Grogol_Location_3_2018-05-08 16-00-00-05_cam3.jpg,1080,1920,870.0,765.0,360.0,298.0
plastic,Grogol_Location_3_2018-05-08 16-00-00-05_cam3.jpg,1080,1920,358.0,307.0,489.0,474.0
plastic,Grogol_Location_3_2018-05-08 16-00-00-05_cam3.jpg,1080,1920,282.0,256.0,437.0,412.0
plastic,Grogol_Location_3_2018-05-08 16-00-00-05_cam3.jpg,1080,1920,509.0,488.0,687.0,655.0
plastic,Grogol_Location_3_2018-05-08 16-00-00-05_cam3.jpg,1080,1920,536.0,501.0,795.0,763.0
plastic,Grogol_Location_3_2018-05-08 16-00-00-05_cam3.jpg,1080,1920,588.0,527.0,1020.0,968.0
plastic,Grogol_Location_3_2018-05-08 16-00-00-05_cam3.jpg,1080,1920,541.0,524.0,961.0,945.0
plastic,Grogol_Location_3_2018-05-08 16-00-00-05_cam3.jpg,1080,1920,598.0,534.0,570.0,495.0
plastic,Grogol_Location_3_2018-05-08 16-00-00-05_cam3.jpg,1080,1920,619.0,594.0,523.0,460.0
plastic,Grogol_Location_3_2018-05-08 16-00-00-05_cam3.jpg,1080,1920,1077.0,1050.0,729.0,681.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,75.0,56.0,231.0,202.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,31.0,11.0,170.0,142.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,274.0,233.0,433.0,375.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,91.0,51.0,331.0,279.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,82.0,57.0,483.0,461.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,169.0,156.0,337.0,318.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,233.0,215.0,670.0,619.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,388.0,369.0,637.0,600.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,558.0,539.0,442.0,420.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,642.0,626.0,548.0,518.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,830.0,815.0,500.0,482.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,893.0,865.0,566.0,536.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,418.0,394.0,1009.0,992.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,743.0,720.0,1021.0,994.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,910.0,876.0,217.0,181.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,852.0,835.0,69.0,57.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,619.0,605.0,457.0,435.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,211.0,187.0,670.0,625.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,1326.0,1312.0,671.0,653.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,1408.0,1385.0,811.0,789.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,1361.0,1301.0,724.0,651.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,1416.0,1393.0,905.0,873.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,1530.0,1511.0,895.0,876.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,1413.0,1392.0,1075.0,1062.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,1588.0,1537.0,1006.0,945.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,1460.0,1391.0,1056.0,1018.0
plastic,Grogol_Location_2_2018-05-05 14-00-00-05_cam2.jpg,1080,1920,1190.0,1147.0,460.0,425.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,80.0,53.0,341.0,320.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,310.0,291.0,489.0,459.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,675.0,646.0,271.0,248.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,796.0,772.0,380.0,354.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,700.0,672.0,474.0,450.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,867.0,834.0,108.0,86.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,921.0,897.0,261.0,231.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,1581.0,1543.0,268.0,206.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,1560.0,1527.0,294.0,257.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,1731.0,1695.0,428.0,370.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,1778.0,1765.0,375.0,357.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,1903.0,1885.0,655.0,621.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,1721.0,1684.0,737.0,692.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,1896.0,1872.0,743.0,702.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,1530.0,1481.0,931.0,901.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,1263.0,1221.0,1019.0,975.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,1281.0,1241.0,901.0,865.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,1200.0,1156.0,961.0,927.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,1059.0,1031.0,752.0,718.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,1075.0,1055.0,827.0,799.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,840.0,797.0,1029.0,991.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,759.0,713.0,777.0,738.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,814.0,797.0,828.0,801.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,540.0,516.0,1073.0,1048.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,122.0,97.0,868.0,832.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,60.0,40.0,786.0,749.0
plastic,Grogol_Location_3_2018-05-08 15-45-00-05_cam3.jpg,1080,1920,171.0,133.0,1078.0,1045.0
plastic,Grogol_Location_4_2018-05-02 09-45-00-05_cam9.jpg,1080,1920,809.0,786.0,263.0,242.0
plastic,Grogol_Location_4_2018-05-02 09-45-00-05_cam9.jpg,1080,1920,785.0,745.0,276.0,238.0
plastic,Grogol_Location_4_2018-05-02 09-45-00-05_cam9.jpg,1080,1920,838.0,802.0,588.0,555.0
plastic,Grogol_Location_4_2018-05-02 09-45-00-05_cam9.jpg,1080,1920,631.0,602.0,756.0,738.0
plastic,Grogol_Location_4_2018-05-02 09-45-00-05_cam9.jpg,1080,1920,1063.0,1033.0,750.0,724.0
plastic,Grogol_Location_4_2018-05-02 09-45-00-05_cam9.jpg,1080,1920,1426.0,1378.0,325.0,263.0
plastic,Grogol_Location_4_2018-05-02 09-45-00-05_cam9.jpg,1080,1920,1629.0,1600.0,392.0,370.0
plastic,Grogol_Location_4_2018-05-02 09-45-00-05_cam9.jpg,1080,1920,1761.0,1740.0,652.0,612.0
plastic,Grogol_Location_4_2018-05-02 09-45-00-05_cam9.jpg,1080,1920,1642.0,1591.0,735.0,680.0
plastic,Grogol_Location_4_2018-05-02 09-45-00-05_cam9.jpg,1080,1920,1335.0,1306.0,424.0,374.0
plastic,Grogol_Location_4_2018-05-02 09-45-00-05_cam9.jpg,1080,1920,1823.0,1803.0,1072.0,1053.0
plastic,Grogol_Location_4_2018-05-02 09-45-00-05_cam9.jpg,1080,1920,1841.0,1821.0,1076.0,1046.0
plastic,Grogol_Location_4_2018-05-02 09-45-00-05_cam9.jpg,1080,1920,943.0,905.0,795.0,763.0
plastic,Grogol_Location_4_2018-05-02 09-45-00-05_cam9.jpg,1080,1920,542.0,504.0,835.0,799.0
plastic,Grogol_Location_4_2018-05-02 09-45-00-05_cam9.jpg,1080,1920,649.0,614.0,917.0,884.0
plastic,Grogol_Location_4_2018-05-02 09-45-00-05_cam9.jpg,1080,1920,752.0,725.0,931.0,902.0
plastic,Grogol_Location_3_2018-05-08 11-45-00-05_cam3.jpg,1080,1920,731.0,697.0,478.0,427.0
plastic,Grogol_Location_3_2018-05-08 11-45-00-05_cam3.jpg,1080,1920,982.0,959.0,453.0,429.0
plastic,Grogol_Location_3_2018-05-08 11-45-00-05_cam3.jpg,1080,1920,769.0,749.0,515.0,491.0
plastic,Grogol_Location_3_2018-05-08 11-45-00-05_cam3.jpg,1080,1920,654.0,603.0,672.0,634.0
plastic,Grogol_Location_3_2018-05-08 11-45-00-05_cam3.jpg,1080,1920,516.0,482.0,340.0,305.0
plastic,Grogol_Location_3_2018-05-08 11-45-00-05_cam3.jpg,1080,1920,1066.0,989.0,234.0,192.0
plastic,Grogol_Location_3_2018-05-08 11-45-00-05_cam3.jpg,1080,1920,1140.0,1113.0,184.0,156.0
plastic,Grogol_Location_3_2018-05-08 11-45-00-05_cam3.jpg,1080,1920,1220.0,1148.0,304.0,231.0
plastic,Grogol_Location_3_2018-05-08 11-45-00-05_cam3.jpg,1080,1920,1324.0,1280.0,276.0,238.0
plastic,Grogol_Location_3_2018-05-08 11-45-00-05_cam3.jpg,1080,1920,1377.0,1351.0,534.0,500.0
plastic,Grogol_Location_3_2018-05-08 11-45-00-05_cam3.jpg,1080,1920,1496.0,1469.0,271.0,251.0
plastic,Grogol_Location_3_2018-05-08 11-45-00-05_cam3.jpg,1080,1920,1823.0,1807.0,583.0,558.0
plastic,Grogol_Location_3_2018-05-08 11-45-00-05_cam3.jpg,1080,1920,1760.0,1739.0,637.0,601.0
plastic,Grogol_Location_3_2018-05-08 11-45-00-05_cam3.jpg,1080,1920,1886.0,1866.0,594.0,560.0
plastic,Grogol_Location_3_2018-05-08 11-45-00-05_cam3.jpg,1080,1920,1913.0,1887.0,554.0,513.0
plastic,Grogol_Location_3_2018-05-08 11-45-00-05_cam3.jpg,1080,1920,1005.0,958.0,679.0,648.0
plastic,Grogol_Location_3_2018-05-08 11-45-00-05_cam3.jpg,1080,1920,668.0,629.0,1011.0,975.0
plastic,Grogol_Location_3_2018-05-08 11-45-00-05_cam3.jpg,1080,1920,881.0,859.0,729.0,708.0
plastic,Grogol_Location_3_2018-05-08 11-45-00-05_cam3.jpg,1080,1920,118.0,97.0,1078.0,1044.0
plastic,Grogol_Location_3_2018-05-04 10-45-00-05_cam7.jpg,1080,1920,589.0,535.0,905.0,860.0
plastic,Grogol_Location_3_2018-05-04 10-45-00-05_cam7.jpg,1080,1920,1215.0,1187.0,803.0,772.0
plastic,Grogol_Location_3_2018-05-04 10-45-00-05_cam7.jpg,1080,1920,1774.0,1740.0,1055.0,1012.0
plastic,Grogol_Location_3_2018-05-04 10-45-00-05_cam7.jpg,1080,1920,555.0,515.0,773.0,719.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,397.0,358.0,323.0,262.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,245.0,204.0,342.0,278.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,554.0,525.0,326.0,292.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,578.0,549.0,383.0,343.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,325.0,286.0,615.0,568.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,228.0,185.0,739.0,672.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,248.0,219.0,648.0,614.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,182.0,140.0,681.0,621.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,366.0,327.0,555.0,507.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,354.0,313.0,410.0,361.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,338.0,283.0,349.0,298.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,510.0,477.0,518.0,476.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,370.0,344.0,671.0,635.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,369.0,348.0,608.0,575.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,587.0,549.0,882.0,844.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,427.0,393.0,1012.0,970.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,1871.0,1821.0,1048.0,908.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,1484.0,1449.0,809.0,731.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,1764.0,1723.0,334.0,278.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,1481.0,1454.0,474.0,426.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,1498.0,1456.0,603.0,568.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,1526.0,1502.0,786.0,715.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,1239.0,1221.0,1064.0,1042.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,1474.0,1440.0,958.0,911.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,1779.0,1761.0,262.0,232.0
plastic,Grogol_Location_2_2018-05-08 14-30-00-05_cam2.jpg,1080,1920,427.0,412.0,168.0,153.0
plastic,Grogol_Location_3_2018-05-03 12-45-00-05_cam8.jpg,1080,1920,370.0,349.0,434.0,403.0
plastic,Grogol_Location_3_2018-05-03 12-45-00-05_cam8.jpg,1080,1920,352.0,326.0,490.0,454.0
plastic,Grogol_Location_3_2018-05-03 12-45-00-05_cam8.jpg,1080,1920,902.0,875.0,549.0,514.0
plastic,Grogol_Location_3_2018-05-03 12-45-00-05_cam8.jpg,1080,1920,962.0,941.0,516.0,485.0
plastic,Grogol_Location_3_2018-05-03 12-45-00-05_cam8.jpg,1080,1920,1585.0,1565.0,322.0,288.0
plastic,Grogol_Location_3_2018-05-03 12-45-00-05_cam8.jpg,1080,1920,1379.0,1346.0,399.0,358.0
plastic,Grogol_Location_3_2018-05-03 12-45-00-05_cam8.jpg,1080,1920,1419.0,1400.0,332.0,305.0
plastic,Grogol_Location_3_2018-05-03 12-45-00-05_cam8.jpg,1080,1920,1677.0,1573.0,387.0,324.0
plastic,Grogol_Location_3_2018-05-03 12-45-00-05_cam8.jpg,1080,1920,1722.0,1704.0,396.0,369.0
plastic,Grogol_Location_3_2018-05-03 12-45-00-05_cam8.jpg,1080,1920,1680.0,1656.0,415.0,391.0
plastic,Grogol_Location_3_2018-05-03 12-45-00-05_cam8.jpg,1080,1920,1848.0,1818.0,899.0,849.0
plastic,Grogol_Location_3_2018-05-03 12-45-00-05_cam8.jpg,1080,1920,1582.0,1560.0,1008.0,980.0
plastic,Grogol_Location_3_2018-05-03 12-45-00-05_cam8.jpg,1080,1920,1572.0,1549.0,815.0,787.0
plastic,Grogol_Location_3_2018-05-03 12-45-00-05_cam8.jpg,1080,1920,862.0,815.0,883.0,837.0
plastic,Grogol_Location_3_2018-05-03 12-45-00-05_cam8.jpg,1080,1920,841.0,799.0,1080.0,1053.0
plastic,Grogol_Location_3_2018-05-03 12-45-00-05_cam8.jpg,1080,1920,43.0,10.0,896.0,835.0
plastic,Grogol_Location_3_2018-05-03 12-45-00-05_cam8.jpg,1080,1920,28.0,4.0,1065.0,1023.0
plastic,Grogol_Location_4_2018-05-11 13-30-00-05_cam4.jpg,1080,1920,110.0,90.0,209.0,184.0
plastic,Grogol_Location_4_2018-05-11 13-30-00-05_cam4.jpg,1080,1920,601.0,577.0,299.0,273.0
plastic,Grogol_Location_4_2018-05-11 13-30-00-05_cam4.jpg,1080,1920,630.0,602.0,700.0,668.0
plastic,Grogol_Location_4_2018-05-11 13-30-00-05_cam4.jpg,1080,1920,554.0,500.0,1075.0,1021.0
